代碼,公司,年,現金股利率,流動資產,流動負債,資產總額,固定資產,無形資產,其他資產,本期產生現金流量,財務槓桿度,營業費用─研究發展,市值(百萬元),負債總額
code,name,year,dividend,ca,cl,asset,fasset,iasset,oasset,cf,leverage,rnd,mv,lia
1471,首利,2010,0,1920893,1186189,4038992,259783,0,123078,13839,.,12485,4049,1188956
1471,首利,2009,0,2474236,1722049,4347379,346164,0,2448,120972,1.09,10417,6785,1725069
1471,首利,2008,0,1616412,946362,2947780,361172,0,3546,-211546,0.46,14882,1423,962500
1471,首利,2007,0,2751542,1574485,3824040,421324,0,7246,125592,1.95,22413,4100,1581066
1471,首利,2006,0,2410547,1646317,3280039,307928,0,12536,245769,.,18933,5090,1653366
1582,信錦,2010,7.12,544965,1162487,5047033,122255,369921,392447,30668,1.17,75641,6686,1550099
1582,信錦,2009,5.34,448429,818543,5081803,125693,370783,425221,31180,0.91,50522,11439,1266572
1582,信錦,2008,6.96,381949,314075,4283880,142881,370971,413214,55832,0.97,29004,5825,729532
1582,信錦,2007,5.41,561690,129512,1692687,131718,13274,16849,6413,1.89,20857,4606,288739
1582,信錦,2006,3.41,437694,287862,1061815,49350,10737,15245,-40409,1.02,17299,,377454
2059,川湖,2010,3.73,2751240,381312,5261653,498402,1427,6744,257438,1.06,69430,13587,1687488
2059,川湖,2009,2.89,2615516,1254566,4973611,545260,1827,6281,356802,1.04,85251,15162,1742737
2059,川湖,2008,3.41,2320070,465800,4037199,594288,0,4841,565083,1.03,77380,6908,1380295
2059,川湖,2007,2.2,1816168,362644,3462615,597529,2256,8318,37741,1.03,43982,13536,1276670
2059,川湖,2006,2.11,1443775,350735,2108689,620316,2103,8363,255903,1,31714,11141,401752
2301,光寶科,2010,7.06,39611328,35332624,116127765,5625858,656287,883125,124779,1.55,1292289,91620,47781202
2301,光寶科,2009,4.62,38700140,32874130,112748592,6010989,701763,942800,-516237,1.21,1047373,108706,48505530
2301,光寶科,2008,6.44,32989688,29423246,104712477,3170224,132986,460025,4965628,2.05,1274662,47857,46922068
2301,光寶科,2007,5.21,47423492,43488780,119656140,3522541,132986,581833,-19481623,1.3,1764450,123400,58063349
2301,光寶科,2006,5.45,60356002,39708265,105707970,3257387,132986,738791,184789,1.19,1974739,128102,42757014
2302,麗正,2010,0.66,137073,277504,2300359,910879,0,1096,-52,1.14,1580,1190,516307
2302,麗正,2009,0,116528,271762,2275077,829877,0,699,-87854,0.84,1016,1110,466221
2302,麗正,2008,0,242903,367671,2419235,833674,0,1278,79540,0.65,4612,434,592102
2302,麗正,2007,0,285856,364247,2650010,839791,0,1031,6263,0.92,8466,989,695710
2302,麗正,2006,0,296752,383507,3153116,1014544,0,382147,-24608,0.89,8400,2258,706057
2303,聯電,2010,6.63,70535220,39639546,263360891,118352111,0,6058412,-19857467,1,8578977,211702,44023608
2303,聯電,2009,2.79,88293083,34028756,251890190,87472086,0,6247346,16668367,1.02,8036567,223389,38291869
2303,聯電,2008,0,54614570,11628678,207988236,100443170,0,6273185,-1328891,0.89,8199247,96499,23312067
2303,聯電,2007,3.52,68252759,43058875,290762567,129814652,3745122,11266150,-45942173,1.03,9487543,266272,54295678
2303,聯電,2006,3.22,118430216,30060546,355228793,142647435,3745122,11404712,-13201821,1.14,9237616,387429,64063922
2305,全友,2010,0,122231,320052,1425277,112225,0,74732,7598,0,71221,1036,340105
2305,全友,2009,0,202154,282117,1616012,112327,0,76202,-39540,0,62229,1046,419694
2305,全友,2008,0,390631,234864,1904398,118960,0,76281,31297,0,51786,489,432797
2305,全友,2007,0,340082,278135,1966681,132801,0,96218,26465,"701,836",64914,1028,354732
2305,全友,2006,0,279702,829589,2636255,174950,25923,69570,-102281,.,101460,1233,969538
2308,台達電,2010,3.66,9478619,13804424,103745599,4612953,42793,880995,-313694,1.03,273643,341298,27914137
2308,台達電,2009,4.44,9768309,19108654,91100525,3873808,60018,779622,-852287,1.03,553580,225730,27799436
2308,台達電,2008,5.51,10136114,16921656,81744359,4451199,81158,868237,-4255666,1.02,509602,138750,23400895
2308,台達電,2007,4.95,16893738,18196549,83335108,4146476,35882,738483,-1096514,1,1956419,233812,23554255
2308,台達電,2006,4.29,17520841,12891439,66747281,4348514,0,783256,1865911,1,2880029,206791,16927363
2312,金寶,2010,0.93,6612961,6570912,31602330,523222,0,655403,347524,1.29,111795,15676,10115642
2312,金寶,2009,0,5444529,5198829,32331786,530719,0,813168,397581,1.1,121302,13853,10297615
2312,金寶,2008,0,4846959,4210029,28674684,552366,0,228839,-461571,1.19,272468,8822,9771233
2312,金寶,2007,5.48,3964503,2840968,28055396,572370,0,344194,494509,1.05,416103,15622,5387604
2312,金寶,2006,3.86,3240947,2900333,24340445,613767,0,195121,543102,1.04,643920,18068,3074074
2313,華通,2010,0,9700718,8253419,27021250,7129817,29280,894525,-1276683,.,237071,24491,12798679
2313,華通,2009,0,9461799,6037470,26164434,6389957,31243,1075109,2085475,.,144968,13884,10982470
2313,華通,2008,0,9899347,6444629,27753696,6933554,31458,850689,-261359,1.36,140687,5303,11402035
2313,華通,2007,0.9,11849807,7431078,28452148,6933337,25054,897540,292987,1.61,138892,13289,12743112
2313,華通,2006,2.59,11015272,7880756,27389485,7142476,18919,1207845,-1216570,1.15,156519,18529,12204569
2314,台揚,2010,0,4129242,2554488,7586929,483125,452307,614880,-427320,0.9,722265,7660,3123583
2314,台揚,2009,0,3859032,2219603,7225828,490117,237973,387765,25686,0.9,528272,6690,2430436
2314,台揚,2008,3.52,4674663,2449102,7839658,607936,0,111007,-1072500,1.3,319120,4983,2751204
2314,台揚,2007,3.6,5144405,2190216,8135309,697322,0,65964,492172,1.2,265861,8704,2678367
2314,台揚,2006,4.18,4866712,2016875,7833091,802043,0,40090,337412,1.1,277070,6544,2652837
2316,楠梓電,2010,0,2599148,2101873,8581286,1051968,1547,53441,39662,0.91,108263,8434,2944207
2316,楠梓電,2009,0,2816435,1384393,7914559,1158876,3112,433286,635796,0.89,81529,5263,2330769
2316,楠梓電,2008,0,3156118,1848061,8521917,1426914,0,408570,163819,0.92,74964,1741,2956259
2316,楠梓電,2007,0,4117056,3097036,10216101,2161350,0,438085,-74702,0.85,109877,3840,4355224
2316,楠梓電,2006,0,4470765,3031218,10610431,2699422,17652,78934,10740,1.42,127699,6155,4488903
2317,鴻海,2010,0.85,722996649,650838634,1181868334,28828180,0,1424288,27131272,1.03,12106055,1135196,701275578
2317,鴻海,2009,1.32,439496040,357287001,833471970,31592786,0,1017035,17135119,1.03,9233984,1299708,393616516
2317,鴻海,2008,1.71,318224251,261521745,648663988,38966815,0,1435105,10055481,1.08,9191355,476018,287497141
2317,鴻海,2007,1.49,317771118,231960309,620941755,37703538,0,1113010,-9463541,1.09,6423493,1270734,270251104
2317,鴻海,2006,1.29,256193654,163617765,463454320,27049146,0,2585722,4622002,1.04,5524953,1201592,200294646
2321,東訊,2010,0,2595630,2988455,4820793,418576,16645,308124,-141393,.,292209,2616,3436090
2321,東訊,2009,0,2625022,2017261,4978237,502078,40846,285617,145932,.,328732,4103,3031512
2321,東訊,2008,0,2883050,1950677,5408437,561269,78154,296573,-49921,.,394501,3463,2868165
2321,東訊,2007,0,2842551,1492960,5297170,542297,72218,285599,-276377,.,387450,6065,2019683
2321,東訊,2006,5.5,3761688,2164272,6533740,576033,55169,319431,366277,1.08,349252,4326,2235818
2323,中環,2010,0,9329810,11533443,50691527,23117365,19206,1858517,315773,0.91,224298,22764,15630036
2323,中環,2009,0,10974358,11579213,58355389,27348816,99494,2615089,-1793293,0.67,231605,23562,17267371
2323,中環,2008,0,13225552,12958317,66075229,32681328,38853,2875977,-1505329,0.82,454435,15029,22310497
2323,中環,2007,0,14908544,11856217,77192611,39499853,20775,2463551,1696714,-4.38,876173,33279,25911948
2323,中環,2006,0,13306509,11415276,81102322,44917847,18656,2796105,-520783,2.82,597840,34787,28115435
2324,仁寶,2010,6.96,230990361,186963328,300139717,2176644,894909,1501090,14668461,1.01,6416571,171146,186983671
2324,仁寶,2009,5.61,223875037,189339839,287321869,2131276,836242,1210468,-439258,1,5566387,182915,189535801
2324,仁寶,2008,8.7,95589777,60062280,147896939,2069409,730089,1162475,-10840284,1.01,4790641,66996,70060432
2324,仁寶,2007,6.76,109866230,69185389,157689586,2157795,303500,683790,-2161881,1.01,3167458,137241,79440279
2324,仁寶,2006,5.85,107775321,83131470,154580205,2401584,64245,695601,7034163,1.02,2813266,110722,83346982
2327,國巨,2010,0.7,10044732,8329139,51904740,8245238,109643,1733724,-2489636,1.22,320950,31594,20120016
2327,國巨,2009,1.28,11470040,8863138,53775377,7628082,109643,2034244,1737522,2.72,277610,25679,23888319
2327,國巨,2008,2.42,8423522,7315789,49599535,8851055,109643,1891976,-2170548,3.43,240309,9086,22273897
2327,國巨,2007,2.47,10224600,6363129,49604138,6397925,2148,1644376,4070731,1.4,205324,27795,19529129
2327,國巨,2006,3.29,5367985,7627322,46608820,7165213,2685,6420709,99392,1.27,182923,36850,17976830
2328,廣宇,2010,0.65,3068418,1510867,14000314,92010,1126,189647,-202877,1,3640,23370,1573080
2328,廣宇,2009,0.52,3683460,1940216,15343133,121755,0,194970,-1524141,1.01,3831,28298,2047090
2328,廣宇,2008,0.87,5789222,2757167,13293608,155381,0,202675,557031,1.04,2299,10759,2941343
2328,廣宇,2007,0.99,6065795,2945299,20631496,222332,0,203610,250782,1.02,3807,31346,3084452
2328,廣宇,2006,0.4,4828523,1918972,13655413,266714,0,207267,175620,1,19274,42300,2007288
2329,華泰,2010,0,4012936,8208568,14777836,7076373,4112,2524288,71882,7.56,125513,4757,11001950
2329,華泰,2009,0,4157544,8495860,15814116,6886601,9853,4105865,2702,-0.6,120049,7575,11743453
2329,華泰,2008,0,4087540,7845527,16450808,7075347,0,4784511,27076,2.25,130486,1727,11030599
2329,華泰,2007,0,4874204,8728292,16804230,6964351,0,4318535,-34093,-0.38,120632,8120,11390302
2329,華泰,2006,0,5819088,8702249,17408762,7378272,0,3025800,-88516,0.41,129929,7358,13008313
2330,台積電,2010,4.23,192234282,118022260,701239666,366854299,1567756,24237329,-7532413,1,27623299,1839615,127094748
2330,台積電,2009,4.65,185831537,72571095,577426622,254751526,1567756,18415746,-21164817,1,19688032,1670724,82343910
2330,台積電,2008,6.76,179849479,53099467,540559247,219282502,1567756,17242603,65786258,1,19737038,1137769,64182136
2330,台積電,2007,4.69,174299286,43800810,551772623,234564558,1567756,19017626,-27717607,1.01,15913834,1638480,64681221
2330,台積電,2006,4.44,193676010,42905154,573584904,228235359,1567756,14295330,14756126,1.01,14601385,1743503,65603620
2331,精英,2010,0,14625742,7968175,28997406,3281276,468510,1623810,-790673,0.96,960918,13935,8169824
2331,精英,2009,3.15,17353023,10241472,32727259,3343819,550536,1605932,2233200,1.04,965533,18806,10547600
2331,精英,2008,3.85,19299727,10441771,33871095,3464614,632556,1467492,-4652273,1.12,849780,7689,11733736
2331,精英,2007,3.19,22536426,11364822,36956317,3474463,714577,1399125,4714330,1.1,896758,17070,14379853
2331,精英,2006,0,20041257,10926736,34175686,2723183,796059,1482195,-2997493,0.98,517351,27363,12735914
2332,友訊,2010,4.33,3027359,1430078,18272920,932479,14806,130142,1071559,1.07,538211,19427,3741992
2332,友訊,2009,2.97,1712111,1590884,17424879,967078,0,133912,-372520,1.05,332611,21823,2657121
2332,友訊,2008,2.18,2147707,1509636,16869937,1002214,0,143805,297411,1,319583,12971,3209836
2332,友訊,2007,3.49,2190797,2784067,18836740,1020666,58,152691,565494,1,279589,39184,3394683
2332,友訊,2006,5.39,3072176,1712911,16899604,1041879,147,340801,-636124,1,115896,28326,2232221
2337,旺宏,2010,8.36,29252611,12176362,60469146,25971863,69820,656942,-3829101,1,2829060,68590,15341363
2337,旺宏,2009,8.24,32751926,5197000,47369855,10409020,56913,572885,6544531,1,2415815,60445,5978021
2337,旺宏,2008,8.09,27890958,4882152,42810265,12250446,48943,1003981,2549501,1.01,2719324,27046,5871197
2337,旺宏,2007,6.69,25796433,5526650,43494692,13693650,40934,1272746,4939674,1.01,2836878,45750,7419163
2337,旺宏,2006,1.28,19936853,5675079,38828029,13727238,42996,2208534,1729469,1.13,2989776,41117,7633364
2338,光罩,2010,5.49,2046185,459207,5051018,1813359,2279,211486,-8740,1.04,85354,3831,934334
2338,光罩,2009,2.01,2080572,468118,5572849,2274297,0,276636,209803,1.21,100870,4727,1120198
2338,光罩,2008,7.7,1444938,773946,5418110,2814639,0,356170,-829399,1.27,104984,2828,814815
2338,光罩,2007,8,3535674,1180793,8002083,2928193,0,354499,126888,1.09,97527,6582,2721056
2338,光罩,2006,7.06,3302469,1240706,8435454,3440367,0,324816,830224,1.05,93197,6865,3270962
2340,光磊,2010,4.81,6615052,3461702,11955953,3083368,2182,477897,-273140,1.05,155995,11419,4881239
2340,光磊,2009,0.88,6149559,2950234,11638789,3007569,2400,716999,1881347,1.16,131916,15606,5065670
2340,光磊,2008,2.26,4227577,2339613,10069109,3314291,2618,764326,312099,1.11,184344,5787,4063195
2340,光磊,2007,3.18,4650659,3586417,9894623,3293952,2836,538810,-1067276,1.08,186440,16384,3693729
2340,光磊,2006,0,5562640,4046221,10232391,3361021,3054,477656,793202,1.06,143385,15526,5061131
2342,茂矽,2010,0,3438105,3355573,9765677,2160106,0,1525259,690238,1.33,108294,9705,3603281
2342,茂矽,2009,0,3306801,3862997,10801801,2062224,0,1224820,177781,0.87,73125,10835,4641913
2342,茂矽,2008,0,2911052,3290875,11649911,2264201,0,2183514,-670352,-5.31,95020,7719,4879052
2342,茂矽,2007,0,3115296,1614987,19545283,1716560,0,565258,130222,1.04,111551,28499,3123634
2342,茂矽,2006,2.85,2564535,2579672,21837984,1104192,21843,34576,-164890,1.12,153733,36036,4504535
2344,華邦電,2010,0,15092984,15885703,63789558,38633321,1059078,4874687,1372140,1.23,2119075,31593,26348421
2344,華邦電,2009,0,12833810,15854667,65162660,42048999,1530973,5347525,-2802625,0.9,1528193,35723,31308623
2344,華邦電,2008,0,14711865,15702411,73376459,48574062,565545,4023300,-9434444,0.88,2258298,11517,35122150
2344,華邦電,2007,0,33331620,27282150,95060718,45263397,1209645,5187298,7717331,0.81,3893878,34078,44205247
2344,華邦電,2006,2.1,21454743,9435358,92396159,54126654,2682506,6715705,-2295073,1.08,3888656,53050,35456518
2345,智邦,2010,6.99,7607011,4799819,12325225,258469,0,1046875,742599,1.01,587693,10285,5329069
2345,智邦,2009,6.99,6415219,4177429,11465015,275498,0,385016,155970,1,668827,7853,4313221
2345,智邦,2008,7.57,5482985,2546181,9255718,292984,0,413590,175568,1.01,723912,4742,2705961
2345,智邦,2007,0,5104621,2652528,8846238,336067,0,451503,-253699,.,850868,9256,2744828
2345,智邦,2006,0,6058877,3575170,10093533,551219,0,511964,-236582,.,1135039,11750,3989305
2347,聯強,2010,2.88,14546849,16807402,55573331,1353569,516,247215,243131,1.25,0,120704,19914078
2347,聯強,2009,3.5,14165708,12569180,52988169,1459190,0,292030,-65198,1.7,0,92310,21064929
2347,聯強,2008,3.82,12491266,15595250,48736333,1584738,0,342021,357956,2,0,40936,20932933
2347,聯強,2007,2.47,15349898,14553362,44263583,1685251,0,211663,-34474,1.3,0,87804,17673608
2347,聯強,2006,4.23,15894328,11250116,37525074,1788783,0,159668,-107594,1.1,0,42106,14377839
2349,錸德,2010,0,9129353,10917552,44116891,15028313,75570,3000016,-1867522,0.64,103257,22792,15241789
2349,錸德,2009,0,9629231,8768214,45691832,15446981,89445,3038262,1793367,0.69,295595,23127,14646765
2349,錸德,2008,0,8984193,7817474,47595453,16949994,83689,4935599,-2558755,0.75,380744,10334,15182138
2349,錸德,2007,0,13795888,12317830,57486072,19718215,103521,5845011,-130221,-12.96,358855,18839,17937304
2349,錸德,2006,0,14931988,13043910,61270786,24948669,18902,3707384,-2604827,0.51,461270,23138,22468446
2351,順德,2010,4.4,3306224,2531456,8193907,2920890,24928,130526,-115928,1.05,119625,7289,4464030
2351,順德,2009,2.65,2678628,1771849,6717917,2204046,25056,109967,201637,1.14,85284,7853,3471747
2351,順德,2008,2.77,2316229,1512347,6417656,2319876,17463,111902,-34794,1.22,93962,1857,3489869
2351,順德,2007,6.7,3097885,2598146,7158576,2364861,19958,113127,91233,1.12,95024,4599,4078552
2351,順德,2006,4.9,2863433,2398678,6426510,2058277,22453,120865,36609,1.08,70429,7081,3548949
2352,佳世達,2010,2.51,15412775,12563114,56614434,1559232,60662,1594079,-308591,0,2249113,38371,30997464
2352,佳世達,2009,0,13635166,16706429,54670201,1659735,45961,1518960,-7149776,0,1796157,38660,31856568
2352,佳世達,2008,0,23139273,22129036,63792787,1784254,72877,1509305,6712704,.,2163700,12533,41166512
2352,佳世達,2007,0.32,31553597,27272136,77133258,1906308,325854,1807681,-2108805,.,3136308,55093,53190894
2352,佳世達,2006,0,36232587,42411231,80183632,5685430,861689,2259902,3158192,.,3490485,45804,60699062
2353,宏碁,2010,3.98,118422875,100824275,217980655,1990595,8543529,13506961,32749684,1.05,1042303,243368,124230885
2353,宏碁,2009,3.22,129428987,112998313,221217969,1638885,3418619,9220472,1360959,1.02,722402,258607,128823125
2353,宏碁,2008,4.7,91179917,87479023,178046865,1625237,688405,6754967,1959256,1.09,99964,112585,95727906
2353,宏碁,2007,5.67,80836268,64680158,162503970,1614714,615383,7200157,-1973833,1.02,101205,152748,85694256
2353,宏碁,2006,5.66,77143123,57612595,134444801,1139871,271373,7767542,-7611817,1.03,104118,158920,60416691
2354,鴻準,2010,0.85,25282687,21246996,73981633,132291,0,95753,-4704714,1.06,255645,130219,23622361
2354,鴻準,2009,0.65,31187002,31975337,79997666,157120,0,95284,1323123,1.1,242987,120532,32257972
2354,鴻準,2008,1.04,30094467,22304707,70425075,369873,0,97068,13105,1.08,261410,65457,33312644
2354,鴻準,2007,1.52,24637448,10024875,69908916,408259,0,103439,6007712,1.05,174348,200364,20593146
2354,鴻準,2006,0.9,17326496,16309326,45228234,426158,0,110096,-2201351,1.01,167033,255303,16721080
2355,敬鵬,2010,4.98,7091759,4497221,15239093,3306775,0,4374,-561603,1.05,114351,9977,4887124
2355,敬鵬,2009,5.18,7398367,4443101,14952031,3373539,1737,5751,1060452,1.05,100451,11507,4851381
2355,敬鵬,2008,6.1,5592298,3369839,13226619,3772606,846,32577,296193,1.2,116624,3904,3692534
2355,敬鵬,2007,7.86,7849536,4286239,14568577,3676469,5557,9833,-650219,1.08,119450,11701,4584237
2355,敬鵬,2006,8.48,7105657,5399792,12896202,3558809,7468,236290,-125065,1.19,107501,7870,5444853
2356,英業達,2010,6.06,76231241,56278452,103621841,5888847,88642,1110662,-334787,1.04,4329621,48881,63057052
2356,英業達,2009,5.21,98319499,73639460,122982249,5886878,158631,1497622,427526,1.02,3878782,54171,82509903
2356,英業達,2008,10.81,83723456,58625919,105985301,4738824,130955,567251,-1251830,1.09,3695107,23689,67400696
2356,英業達,2007,6.91,66306069,48734405,85811517,3718198,145009,343880,922884,1,2734305,45642,49316863
2356,英業達,2006,5.24,60684063,42071971,76949263,1693088,155085,433056,-688627,1.03,2185274,65923,42637566
2357,華碩,2010,4.97,110079794,57719960,167730600,4269103,89987,410946,9012800,1.01,3823712,173683,61686940
2357,華碩,2009,3.4,99144691,52939062,228929679,4273269,174074,3723035,5623781,1.03,3967382,262450,55745702
2357,華碩,2008,5.4,94196563,50793105,220574214,4710986,223647,525518,1604090,1.05,5042978,156254,53287596
2357,華碩,2007,2.58,184002080,122013748,300475450,8582153,233383,1936480,-1617617,1.03,6717254,363142,141146883
2357,華碩,2006,1.68,191989157,153025476,299130287,8958559,0,1560487,217684,1,5473513,303910,166663392
2359,所羅門,2010,2.08,1728507,565938,4476129,341177,22257,1146682,-417694,1.06,22224,2708,629550
2359,所羅門,2009,0,1928324,870765,4673345,377503,30350,1129644,317579,1.55,20634,3046,893206
2359,所羅門,2008,0,1966523,1173955,5558872,274916,0,1222064,-1652515,-0.04,26166,1475,1506937
2359,所羅門,2007,0,4912281,2002205,8182168,378863,0,1128738,2186269,2.33,16099,7495,2328212
2359,所羅門,2006,0,3365521,2486587,6995296,291874,0,1224347,-3999,11.53,7459,3931,2884443
2360,致茂,2010,4.36,4236745,1747316,9633855,2043540,188466,206691,265246,1,602798,31553,2075917
2360,致茂,2009,2.76,3196983,1745692,8487671,2022699,252838,269478,-55743,1.01,480901,25428,2039125
2360,致茂,2008,9.7,2831382,1454855,7734310,1986721,317209,328792,18392,1.02,557130,6845,1677411
2360,致茂,2007,5.51,3183983,1506147,8247682,2037281,0,10728,172560,1.01,478009,19958,1857604
2360,致茂,2006,6.47,2418368,1520202,6884951,2050652,0,26362,-478860,1.02,384287,10825,1921506
2362,藍天,2010,1.45,4835915,2333086,12756877,252071,0,1481344,-668441,0.64,457875,43096,5234418
2362,藍天,2009,2.77,4895511,1966996,11488066,263283,0,1527969,581865,0.69,474263,34091,2708785
2362,藍天,2008,0,5248155,2883544,10969521,330174,0,1659077,103103,2.89,424090,15896,4037703
2362,藍天,2007,1.1,5615351,2626188,10613480,440935,0,1635725,297577,0.1,323884,26417,3761498
2362,藍天,2006,0,4838502,2608363,9556387,552401,0,1729478,-28778,0.66,291238,17779,3739780
2363,矽統,2010,0.9,4772613,556892,12840502,903742,163922,752540,-795037,1.13,802069,14276,563231
2363,矽統,2009,3.09,5482931,565021,13904543,921041,56783,600125,511079,1,433577,17642,566061
2363,矽統,2008,0,4960672,519837,10101887,1046515,78396,718494,1308756,1.01,790170,6614,520213
2363,矽統,2007,0,5355015,1755046,16437138,1213270,181892,1302182,-177188,.,1007253,15930,1809299
2363,矽統,2006,0.35,4912446,975267,18960089,1437648,276219,1596063,-1582375,0.97,1138585,28316,1073818
2364,倫飛,2010,0,1007573,943867,2311243,210587,0,617932,63477,1.49,107716,1447,1011927
2364,倫飛,2009,0,1102591,1091075,2507708,277828,0,573699,-142610,.,118937,1483,1094306
2364,倫飛,2008,0,1430967,1236023,2797798,341728,0,545578,-177310,0.79,137107,526,1239988
2364,倫飛,2007,0,1583581,1218603,2929386,357556,0,504778,167395,0.78,143471,1192,1297164
2364,倫飛,2006,0,1723496,1369966,3042497,378720,0,523751,-349027,0.92,11566,1635,1424234
2365,昆盈,2010,0.91,4592566,2450433,7565358,459284,1667,152662,43924,1.05,156773,7501,3439394
2365,昆盈,2009,8.39,4144753,2188906,7070464,449612,2147,279691,669695,1.01,207845,9727,2298467
2365,昆盈,2008,7.88,3425984,1850064,6081735,454307,2628,243640,-814115,1.01,201374,4347,1967574
2365,昆盈,2007,6.64,4596032,2377095,7217287,462245,772,276730,-883656,1.01,199821,13069,2508535
2365,昆盈,2006,6.69,5260562,2955619,7683262,477908,1022,100835,326507,1.03,181870,9098,3093159
2367,燿華,2010,1.01,5546085,4540787,14128364,4349302,5295,444393,-40824,1.81,21500,8786,6593324
2367,燿華,2009,0,4103212,2715161,12250105,5305711,0,529207,-276640,2.1,22915,6208,5013967
2367,燿華,2008,0,4478460,3139321,12952163,5719834,0,964001,98703,1.22,35303,3433,5726195
2367,燿華,2007,6.92,5111688,2768187,12300934,4990315,0,98879,79450,1.09,27491,12044,4367142
2367,燿華,2006,8.21,4585141,2823635,10978624,4422747,0,82675,431545,0.93,22932,6853,4351896
2368,金像電,2010,1.1,7421544,4231358,15720406,3755548,5726,463920,196936,1.09,157684,7712,6690251
2368,金像電,2009,0,8491293,3543550,16141425,3648869,4430,439135,274725,1.18,155970,7854,6980491
2368,金像電,2008,0.57,8552992,3921928,16455464,4034981,5692,379879,-735235,1.11,188857,3841,7023136
2368,金像電,2007,0.35,10370205,7024365,16987918,3698507,9744,351366,682122,1.02,224120,14791,7931600
2368,金像電,2006,5.62,6991971,4103230,13139078,3676041,0,574169,-205368,1.03,193026,11822,4839158
2369,菱生,2010,4.94,3295241,1277236,7707932,2772144,0,46740,-64683,1.01,75155,9307,1407847
2369,菱生,2009,4.54,3505846,1532790,7219570,2383562,0,21761,532107,1.04,71269,5512,1721850
2369,菱生,2008,3.36,2546799,1083908,6947903,2806519,0,81671,450859,1.08,72907,2020,1771816
2369,菱生,2007,5.43,2572617,1334139,7337322,3050786,0,116329,105917,1.11,77235,5158,2055818
2369,菱生,2006,4.1,2459656,1566137,6520310,2664372,0,87216,31555,1.16,89151,3566,2086232
2373,震旦行,2010,3.64,1079085,1121552,8424812,570032,52834,341589,129503,1.05,0,18558,2187637
2373,震旦行,2009,5.41,935245,922152,7171070,569473,56031,319454,-279823,1.08,0,12484,1685966
2373,震旦行,2008,4.76,1500524,1136368,6606553,421744,24741,340653,248990,1.09,0,7524,1872160
2373,震旦行,2007,4.51,1200503,1008275,6614959,437974,32312,389613,44174,1.14,0,8923,1923952
2373,震旦行,2006,6.58,1261298,1012072,6573735,467759,16044,597222,-100645,1.18,0,6744,1996392
2374,佳能,2010,6.02,10085958,6366833,17816971,2591590,379,853974,587264,1.01,921952,22215,7790927
2374,佳能,2009,5.73,9199477,5358994,14700904,155911,3283,833068,1891185,1,896185,27468,5398810
2374,佳能,2008,7.11,4934651,2848837,10030804,295912,6186,776487,465082,1,632494,8712,2961521
2374,佳能,2007,5.96,4911226,2024001,9672766,175503,9091,944444,-1687432,1,306920,21017,2344024
2374,佳能,2006,7.2,4716316,2699397,9479479,668292,11994,731354,-289646,1.02,287665,8991,3983685
2375,智寶,2010,0,386074,42884,2260728,1184,13466,30713,-37065,0.9,8110,1655,214134
2375,智寶,2009,0,427521,80993,2603973,7234,27445,155703,89097,0.99,17902,1858,355572
2375,智寶,2008,0,605298,295492,4093092,34653,44454,309534,-135976,0.89,31757,929,303834
2375,智寶,2007,0,1385273,670716,5869767,36408,47821,916880,138387,0.85,24974,2338,1710692
2375,智寶,2006,0,1081904,777045,5799422,476498,40798,962268,-120388,0.8,2254,3427,1654983
2376,技嘉,2010,8.19,19498687,9500125,30070395,1997169,0,268819,1198389,1,1611171,19450,9705075
2376,技嘉,2009,8.09,21434784,10009542,30713333,2083081,0,243737,1051278,1,1618639,19849,10241907
2376,技嘉,2008,8.49,16828956,6758833,25979824,2246951,0,187068,-1683955,1.09,1347906,7407,7000099
2376,技嘉,2007,4.57,12290413,7266459,26952797,2381068,0,531555,-1195565,1.11,831827,14093,7442027
2376,技嘉,2006,2.42,11915495,5908286,27185213,2660349,0,1149349,456006,1.06,1060917,16618,8549891
2377,微星,2010,2.92,37161199,24264634,49113711,2533645,0,459529,-396088,1.01,2057031,18354,24537690
2377,微星,2009,2.37,37370325,24710987,50329822,2584968,0,365933,226189,1,2003953,22548,24935804
2377,微星,2008,3.18,37875208,25756858,51564444,2630143,0,267766,2977074,1.01,2001668,15877,25864260
2377,微星,2007,2.91,36710789,25943928,50062545,2650935,0,409271,-374995,1.01,1701250,26098,26062591
2377,微星,2006,2.32,30079050,20587492,41916113,2688049,0,424839,135149,1.01,1532633,22806,20719018
2379,瑞昱,2010,3.59,9724858,3914423,20852623,3621091,0,928737,-4948215,1,3532324,33783,4009452
2379,瑞昱,2009,4.07,14759702,5599358,22815694,3114029,0,796925,4384367,1,3479741,45072,5715507
2379,瑞昱,2008,5.06,8495180,2732187,18093757,2968615,0,1460579,-1299437,1,3144451,14831,2865795
2379,瑞昱,2007,2.67,11023755,4368028,21032749,2363105,0,1463055,-2443234,1,2507213,50911,4514727
2379,瑞昱,2006,3.12,13266423,2030937,22770685,2155977,0,1540750,5058850,1,1900428,46907,2187775
2380,虹光,2010,2.2,2411904,539048,4851627,385559,10646,131766,7758,1,339675,4069,711362
2380,虹光,2009,1.25,2241040,436612,4785186,391070,0,222568,299477,1,379973,3587,575987
2380,虹光,2008,4.05,2385065,662918,5095464,435958,0,278367,352680,1.01,412625,1654,794370
2380,虹光,2007,5.53,2340387,630036,5220140,463680,0,274339,-418503,1,474900,4303,767156
